VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments,Type
Bsf-bKoN1uY,https://www.youtube.com/watch?v=Bsf-bKoN1uY,UCnOuAN2OoH-uwU4jgeH9Wlg,Lương y Nguyễn Công Đức,Personal,TRÁI CÂY VÀ BÀI THUỐC DÀNH CHO NGƯỜI BỆNH TIỂU ĐƯỜNG - Lương Y Nguyễn Công Đức,1735,415000,170521,2024-12-21T12:44:27Z,16M37S,103,2
C7eEL5nMblI,https://www.youtube.com/watch?v=C7eEL5nMblI,UCKRPDzTMd81Hnptz6ORw_GA,Tra Cứu Dược Liệu,Personal,Chỉ số đường huyết cao nên ăn gì để đảm bảo sức khỏe?,42,165,8798,2021-12-25T03:31:10Z,1M27S,1,2
pdCDII11Wj0,https://www.youtube.com/watch?v=pdCDII11Wj0,UCRa4BoG0IlkvdYah1OJ0kSQ,Blog Ẩm Thực,Personal,BỆNH TIỂU ĐƯỜNG NÊN ĂN VÀ TRÁNH ĂN GÌ #bệnhtiểuđườngnênăngì #benhtieuduong,377,27000,50501,2024-12-03T06:48:19Z,1M1S,0,2
nqXTi7cMRUg,https://www.youtube.com/watch?v=nqXTi7cMRUg,UC7_mgS3z22z0WhR7COJ8E2w,HTV - Đài Hà Nội,Personal,"Vì sao bất động sản Việt Nam được ví như ""đường huyết cao""? #shorts",39,1600000,5191,2025-04-10T03:17:38Z,53S,0,2
RPR1Q6vxBbc,https://www.youtube.com/watch?v=RPR1Q6vxBbc,UCuqtKp77ZbFRUFLq05-ddkw,Bệnh viện ĐKQT Vinmec,Personal,Bị tiểu đường uống nước dừa được không?,0,723000,263143,2021-03-27T13:00:16Z,2M47S,35,2
QNlc5ngFCBk,https://www.youtube.com/watch?v=QNlc5ngFCBk,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết cao ảnh hưởng như nào tới sức khỏe xương? | Báo Lao Động,0,984000,90,2024-12-22T11:30:12Z,59S,0,2
jx0DcJqTQpA,https://www.youtube.com/watch?v=jx0DcJqTQpA,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,"Uống nước cam, chanh có giúp hạ đường huyết không? | Báo Lao Động",14,984000,2475,2024-07-01T01:30:31Z,57S,0,2
wlEsPBnbzZ4,https://www.youtube.com/watch?v=wlEsPBnbzZ4,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,4 cách tự nhiên giúp giảm đường huyết cao vào buổi sáng | Báo Lao Động,2,984000,194,2024-11-11T02:33:09Z,49S,0,2
xgtcfu7QQ_g,https://www.youtube.com/watch?v=xgtcfu7QQ_g,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Tác dụng bất ngờ của quả bơ với người có đường huyết cao | Báo Lao Động,1,984000,231,2024-10-15T10:34:55Z,1M,0,2
CJmceVT9rQo,https://www.youtube.com/watch?v=CJmceVT9rQo,UCZuwHY9-h1VJaZM52DMZulg,Dược Sĩ Đại Minh,Personal,8 Loại Rau Có Chỉ Số Đường Huyết Thấp Tốt Cho Người Tiểu Đường #dsdaiminh #health #shorts #dinhduong,142,77600,20470,2024-07-27T04:00:07Z,23S,0,2
Xh69w7Y25xM,https://www.youtube.com/watch?v=Xh69w7Y25xM,UCjlYvL2kOcMMIUcQxSFAMXg,Handmade VN,Personal,"Cân bằng ĐƯỜNG HUYẾT, TRỊ BỆNH TIỂU ĐƯỜNG, MỠ MÁU CAO - NGƯỜI TIỂU ĐƯỜNG NÊN ĂN GÌ",1953,1370000,221845,2022-04-25T23:30:03Z,8M42S,142,2
I-jO2rIwFOs,https://www.youtube.com/watch?v=I-jO2rIwFOs,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Nên làm gì để giảm chỉ số đường huyết | Dr Ngọc #short #shorts #drngoc,239,1310000,9067,2023-12-10T00:00:08Z,42S,18,2
0lKWEOnE_uM,https://www.youtube.com/watch?v=0lKWEOnE_uM,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người có chỉ số đường huyết cao có nên ăn củ sắn không? | Báo Lao Động,3,984000,588,2024-10-03T12:00:01Z,42S,0,2
yW5AAHcDbjk,https://www.youtube.com/watch?v=yW5AAHcDbjk,UCY899vPkVj1sZ6uCictZXPw,Bs Thủy Triệu Official,Organization,Chỉ số đường huyết bao nhiêu là bị tiền tiểu đường #shorts,75,4930,4848,2023-09-21T10:30:30Z,30S,3,2
LYeW7WopPM8,https://www.youtube.com/watch?v=LYeW7WopPM8,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 dấu hiệu bất thường ở miệng cảnh báo đường huyết cao | Báo Lao Động,2,984000,531,2024-11-11T03:45:01Z,1M3S,0,2
ox0amx0kXRM,https://www.youtube.com/watch?v=ox0amx0kXRM,UCuqtKp77ZbFRUFLq05-ddkw,Bệnh viện ĐKQT Vinmec,Personal,Bị huyết áp cao có uống được mật ong không?,0,723000,107707,2021-02-20T13:46:50Z,2M22S,16,2
M2Y-NOAjXJ8,https://www.youtube.com/watch?v=M2Y-NOAjXJ8,UCEkrNMZLOTdysxX4lHRR9ZQ,PHÒNG KHÁM THẠNH TRỊ (GENERAL CLINIC),Personal,Lượng đường huyết trung bình là bao nhiêu? #daithaoduong,53,53300,9415,2025-02-18T00:17:30Z,10S,2,2
wEINfGOAqP8,https://www.youtube.com/watch?v=wEINfGOAqP8,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Đường huyết cao bao nhiêu phải uống thuốc? | Dr Ngọc #short #shorts #drngoc,433,1310000,28550,2024-03-13T00:00:26Z,54S,15,2
rg5J_3Koico,https://www.youtube.com/watch?v=rg5J_3Koico,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Uống cà phê hoà tan có ảnh hưởng đến người đường huyết cao?| Báo Lao Động,4,984000,741,2024-07-31T09:50:30Z,1M14S,0,2
eSOAw3HQ6eA,https://www.youtube.com/watch?v=eSOAw3HQ6eA,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người đường huyết cao nên đi bộ bao nhiêu bước mỗi ngày? | Báo Lao Động,1,984000,88,2024-12-20T00:00:26Z,52S,0,2
fLpPiLqariI,https://www.youtube.com/watch?v=fLpPiLqariI,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết tăng mất kiểm soát nếu ăn nhiều loại thức ăn này| Báo Lao Động,2,984000,274,2025-03-12T04:21:53Z,1M,0,2
QZhYV_KFiMg,https://www.youtube.com/watch?v=QZhYV_KFiMg,UCdoLJcA3VQzX8A-3UWLQSqw,BioLanier,Personal,Chỉ số đường huyết bao nhiêu là cao? Chỉ số đường huyết của người bình thường là bao nhiêu?,8,97,1055,2024-12-10T12:30:20Z,33S,0,2
CJmceVT9rQo,https://www.youtube.com/watch?v=CJmceVT9rQo,UCZuwHY9-h1VJaZM52DMZulg,Dược Sĩ Đại Minh,Personal,8 Loại Rau Có Chỉ Số Đường Huyết Thấp Tốt Cho Người Tiểu Đường #dsdaiminh #health #shorts #dinhduong,142,77600,20472,2024-07-27T04:00:07Z,23S,0,2
BV4CVwFidW4,https://www.youtube.com/watch?v=BV4CVwFidW4,UCjlYvL2kOcMMIUcQxSFAMXg,Handmade VN,Personal,"Cân bằng ĐƯỜNG HUYẾT  trị bệnh TIỂU ĐƯỜNG, GIẢM MỠ MÁU bằng PHƯƠNG PHÁP TỰ NHIÊN rất HIỆU QUẢ",5221,1370000,659959,2022-04-11T23:30:01Z,8M21S,351,2
M2Y-NOAjXJ8,https://www.youtube.com/watch?v=M2Y-NOAjXJ8,UCEkrNMZLOTdysxX4lHRR9ZQ,PHÒNG KHÁM THẠNH TRỊ (GENERAL CLINIC),Personal,Lượng đường huyết trung bình là bao nhiêu? #daithaoduong,53,53300,9415,2025-02-18T00:17:30Z,10S,2,2
gA3jPAHsG1g,https://www.youtube.com/watch?v=gA3jPAHsG1g,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Ăn củ cải trắng ảnh hưởng thế nào đến người đường huyết cao?| Báo Lao Động,12,984000,1624,2024-11-23T05:14:47Z,1M,0,2
OrWTHiA6hFE,https://www.youtube.com/watch?v=OrWTHiA6hFE,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Sai lầm khi ăn hoa quả làm tăng đường huyết | Dr Ngọc #shorts #short #drngoc,1610,1310000,99616,2023-07-03T11:00:15Z,49S,39,2
u8BNR2yU7So,https://www.youtube.com/watch?v=u8BNR2yU7So,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 thực phẩm giàu fructose cần tránh khi đường huyết cao | Báo Lao Động,4,984000,249,2024-11-26T15:32:05Z,1M8S,0,2
hARCSYrBUJU,https://www.youtube.com/watch?v=hARCSYrBUJU,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Ăn cùi dừa ảnh hưởng thế nào đến đường huyết? | Báo Lao Động,7,984000,1039,2025-01-14T10:31:00Z,1M4S,0,2
RhAkiLuPs58,https://www.youtube.com/watch?v=RhAkiLuPs58,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Những sai lầm của người đường huyết cao khi ăn tinh bột | Báo Lao Động,0,984000,114,2024-09-26T04:00:30Z,53S,0,2
nowqlYSjE1s,https://www.youtube.com/watch?v=nowqlYSjE1s,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 loại thực phẩm giúp giảm đường huyết trong máu | Báo Lao Động,8,984000,2998,2024-07-04T15:42:28Z,1M30S,0,2
54SjpkD0BjA,https://www.youtube.com/watch?v=54SjpkD0BjA,UCuqtKp77ZbFRUFLq05-ddkw,Bệnh viện ĐKQT Vinmec,Personal,Mỡ máu cao nên kiêng gì?,0,723000,275880,2022-09-20T12:02:23Z,4M6S,91,2
mOgxBDjLwKY,https://www.youtube.com/watch?v=mOgxBDjLwKY,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người có đường huyết cao cần tránh những chế độ ăn nào? | Báo Lao Động,3,984000,183,2024-10-14T13:39:55Z,1M4S,0,2
LPv3FC10yMo,https://www.youtube.com/watch?v=LPv3FC10yMo,UCc-_aR67oIF_By8iB53u6-A,Kiến Thức Khoa Học Về Sức Khỏe,Personal,5 Dấu hiệu đường huyết tăng cao cần nhận biết sớm,103,622000,4801,2022-06-11T04:27:09Z,5M15S,4,2
76mH_uHg61A,https://www.youtube.com/watch?v=76mH_uHg61A,UCLknudQ-XMf3BEJKxXKC_tQ,Green Nutri - Sống Xanh Sống Khỏe,Personal,"Những Điều Cần Biết Về Chỉ Số Đường Huyết, Đường Quá Cao Hoặc Quá Thấp Đều Nguy Hiểm | Green Nutri",10,4330,831,2020-10-24T09:26:16Z,3M38S,0,2
ybQEIFFxpGg,https://www.youtube.com/watch?v=ybQEIFFxpGg,UCuqtKp77ZbFRUFLq05-ddkw,Bệnh viện ĐKQT Vinmec,Personal,Cách xử trí khi tụt huyết áp,0,723000,492650,2022-10-24T12:02:08Z,3M45S,73,2
YALcUGLuO1U,https://www.youtube.com/watch?v=YALcUGLuO1U,UCUZljAJnkh4EmZAmpcD2YMw,Dược sĩ Thi,Personal,Phải làm sao khi đường huyết tăng cao nhưng không có thuốc bên cạnh #dsthi#duocnuongminhthi#suckhoe,7,3430,1233,2025-07-26T14:39:49Z,2M50S,0,2
URYTJwgl7KA,https://www.youtube.com/watch?v=URYTJwgl7KA,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 loại hạt quen thuộc mà người có đường huyết cao nên tránh | Báo Lao Động,3,984000,285,2024-10-14T22:30:06Z,55S,0,2
hdA4zMRvhTU,https://www.youtube.com/watch?v=hdA4zMRvhTU,UClMlGr5De9k4U6E9MWyO00w,THẨM MỸ VIỆN HOA ANH ,Personal,Chỉ Số Đường Huyết Bao Nhiêu Thì Bị Tiểu Đường #daongocanhclinic #vienthammyhoaanh #lamdep #skincare,31,8100,5806,2024-08-03T01:46:34Z,53S,0,2
JDijtgBRAn0,https://www.youtube.com/watch?v=JDijtgBRAn0,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Ngăn đường huyết tăng cao với các loại salad này| Báo Lao Động,0,984000,70,2025-04-16T11:42:54Z,1M33S,0,2
8MlbVYFZ9n8,https://www.youtube.com/watch?v=8MlbVYFZ9n8,UCZYKmEA2iQOSbyKc6xj5Vfw,HTV Tin Tức,Personal,"NEWZGRAPHIC : ĐƯỜNG HUYẾT CAO TRIỆU CHỨNG, NGUYÊN NHÂN, CHẨN ĐOÁN VÀ CÁCH ĐIỀU TRỊ",0,323000,141,2024-03-21T10:59:32Z,54S,0,2
SQBWwdhRlGs,https://www.youtube.com/watch?v=SQBWwdhRlGs,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết cao nên ăn táo đỏ hay táo đen? | Báo Lao Động,1,984000,489,2024-11-18T23:00:21Z,55S,0,2
R78mGAT-brg,https://www.youtube.com/watch?v=R78mGAT-brg,UCu1fWnVEtaHmbY7k3tmbq5w,KHOẺ VUI,Personal,"Người bị tiểu đường ăn cơm nguội để lạnh, lượng đường huyết không có tăng như là ăn cơm thường",17,3100,2066,2023-12-20T04:45:00Z,42S,0,2
tmeB0OJgXe8,https://www.youtube.com/watch?v=tmeB0OJgXe8,UC-pkKIDP1ffgkMBK2nn1rnQ,HIUP - Dinh dưỡng hỗ trợ chiều cao cho trẻ,Personal,Đường huyết cao thì nên ăn gì,38,336,7527,2022-08-13T10:29:43Z,45S,1,2
y7lhb_WaAHg,https://www.youtube.com/watch?v=y7lhb_WaAHg,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 loại carbohydrate tốt nhất cho người có đường huyết cao| Báo Lao Động,2,984000,316,2024-11-09T16:21:53Z,52S,0,2
iak0Rqn0Zbw,https://www.youtube.com/watch?v=iak0Rqn0Zbw,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Tạm biệt mệt mỏi do đường huyết cao nhờ những mẹo sau | Báo Lao Động,5,984000,190,2025-05-01T23:15:02Z,58S,0,2
aQ9NyEdc0Hs,https://www.youtube.com/watch?v=aQ9NyEdc0Hs,UCobzfKpMotKHG4dcWaNBSYA,Nguyễn Hương - Cô Giáo Dạy Ăn,Personal,💡 4 Loại Đồ Uống Tốt Cho Người Tiểu Đường – Ít Làm Tăng Đường Huyết! 🩸✔️,87,19500,14837,2025-03-14T15:34:35Z,20S,0,2
_SgppUf-njg,https://www.youtube.com/watch?v=_SgppUf-njg,UCtb6QyDQjIwspD9ghjrDM_Q,Cây thuốc nam,Personal,Lá Ổi giúp kiểm soát đường huyết và mỡ máu,0,5620,13917,2023-01-18T06:26:29Z,29S,0,2
0J3iW0Vchho,https://www.youtube.com/watch?v=0J3iW0Vchho,UCVgk7TGbbvA2tQviX07IXFw,Chùa Pháp Tạng,Personal,"TIỂU ĐƯỜNG, MỠ MÁU sẽ hết với thức uống này mỗi sáng || Lương Y. GS. THÍCH TRÍ HUỆ - Chùa Pháp Tạng",31547,892000,2013859,2020-10-01T13:15:27Z,20M19S,3693,2
85V06chosTc,https://www.youtube.com/watch?v=85V06chosTc,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,"Thức uống của giới trẻ gây đường huyết cao, mỡ nội tạng | Báo Lao Động",4,984000,148,2024-12-25T00:00:04Z,1M,0,2
RH1f148iu9Q,https://www.youtube.com/watch?v=RH1f148iu9Q,UC2O5WFhgi1QetFJYj_8phmQ,Dr Phan Hồng Sơn,Personal,Tiểu đường có uống nước mía được không? #songkhoe247 #drphanhongson #tieuduong #nuocmia,1219,118000,68429,2024-01-27T15:15:02Z,35S,17,2
fItH548GET0,https://www.youtube.com/watch?v=fItH548GET0,UCZcCmWhvK0gfThyWRmRerDQ,TOÀN CẢNH 24H,Personal,[Sống khoẻ mỗi ngày] Cách ngăn tiền tiểu đường tiến triển và phương pháp điều trị hiệu quả | Tin mới,181,6210000,30189,2023-05-24T04:07:31Z,1H30M10S,1,2
GRPz1uSBMFc,https://www.youtube.com/watch?v=GRPz1uSBMFc,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Uống cà phê có giúp ngăn ngừa đường huyết cao và giảm mỡ không?| Báo Lao Động,3,984000,366,2024-07-17T17:19:11Z,59S,0,2
mQDrVEy5Ya8,https://www.youtube.com/watch?v=mQDrVEy5Ya8,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Lý do người có đường huyết cao phải ăn đúng giờ| Báo Lao Động,1,984000,84,2025-02-12T07:55:10Z,57S,0,2
3HlMDI7KKoI,https://www.youtube.com/watch?v=3HlMDI7KKoI,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người có đường huyết cao nên thận trọng khi ăn lá sung | Báo Lao Động,0,984000,170,2024-12-09T15:24:34Z,39S,0,2
6LY8C7xL1QM,https://www.youtube.com/watch?v=6LY8C7xL1QM,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết tăng cao nếu ăn món quen thuộc này | Báo Lao Động,3,984000,81,2025-03-18T08:54:22Z,1M10S,0,2
_PfZOGhxV8o,https://www.youtube.com/watch?v=_PfZOGhxV8o,UCZuwHY9-h1VJaZM52DMZulg,Dược Sĩ Đại Minh,Personal,7 Thực Phẩm Người Cao Huyết Áp Nên Ăn | Dược Sĩ Đại Minh #dsdaiminh #dinhduong #shorts #health,236,77600,35076,2024-05-19T12:30:19Z,20S,2,2
f_368YVPa_s,https://www.youtube.com/watch?v=f_368YVPa_s,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,"Người mắc bệnh thận, đường huyết cao đừng ăn quả này| Báo Lao Động",0,984000,178,2025-04-17T07:48:35Z,52S,0,2
43WlBsmkhEY,https://www.youtube.com/watch?v=43WlBsmkhEY,UCo9OR7Q5q5SwEbPUIjVacKQ,Trần Tống Thanh Tâm,Personal,Sự Thật Đường Huyết Cao Không Phải Là Tiểu Đường | Trần Tống Thanh Tâm,2,10400,55,2025-05-16T12:30:10Z,9M43S,0,2
pffwPSbXOdY,https://www.youtube.com/watch?v=pffwPSbXOdY,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Lý do người có đường huyết cao nên ăn món mặn vào bữa sáng | Báo Lao Động,0,984000,95,2024-12-16T07:00:28Z,1M,0,2
5PAsP7hY27M,https://www.youtube.com/watch?v=5PAsP7hY27M,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,2 loại củ quả người có đường huyết cao đặc biệt nên tránh | Báo Lao Động,34,984000,991,2024-10-21T03:00:03Z,55S,0,2
ZJOmnvuH9bE,https://www.youtube.com/watch?v=ZJOmnvuH9bE,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Mách bạn mẹo ăn nho tốt nhất cho người đường huyết cao| Báo Lao Động,1,984000,199,2024-12-12T16:49:31Z,55S,0,2
wqfK4AINxag,https://www.youtube.com/watch?v=wqfK4AINxag,UCvIberFac81jZ4hJVsg67pw,Dr Thuỳ Dung,Personal,Bị TIỂU ĐƯỜNG thì có nên ăn BỘT SẮN DÂY không? #drthuydung #tuvansuckhoe #tieuduong,321,174000,24568,2023-03-14T13:00:43Z,41S,14,2
xeK6VAS4J-A,https://www.youtube.com/watch?v=xeK6VAS4J-A,UCqunS8cRix322RjIPUM-5gw,Ba Mây Lam,Personal,"nguyên nhân tụt đường huyết, triệu chứng tụt đường huyết và cách xử lý khi bị tụt đường huyết",17,10,1992,2022-12-29T14:49:26Z,1M1S,0,2
olUegZTMnC4,https://www.youtube.com/watch?v=olUegZTMnC4,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Tập thể dục sau 18h giúp ngăn đường huyết cao | Báo Lao Động,1,984000,109,2025-03-29T01:33:58Z,52S,0,2
99zxBXcjLdY,https://www.youtube.com/watch?v=99zxBXcjLdY,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Ảnh hưởng của đường huyết cao đến chất lượng giấc ngủ và sức khỏe | Báo Lao Động,0,984000,51,2025-05-07T23:00:08Z,1M10S,0,2
rBYM6qD1fws,https://www.youtube.com/watch?v=rBYM6qD1fws,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết cao có thể ăn loại mì này | Báo Lao Động,0,984000,119,2025-04-26T07:30:34Z,57S,0,2
wJyQn-IiqMk,https://www.youtube.com/watch?v=wJyQn-IiqMk,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Món ăn phổ biến dịp Tết người đường huyết cao nên tránh| Báo Lao Động,30,984000,701,2025-01-08T08:57:27Z,1M16S,0,2
OnJNQoee7oA,https://www.youtube.com/watch?v=OnJNQoee7oA,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,3 triệu chứng trên cơ thể chứng tỏ đường huyết tăng cao| Báo Lao Động,1,984000,195,2024-10-07T14:38:21Z,1M5S,0,2
RcBdp824MxI,https://www.youtube.com/watch?v=RcBdp824MxI,UC3LtpPmEeUEbgOYoJfyeg6Q,SỨC KHOẺ 999,Personal,Người Tiểu Đường Cứ Ăn 5 Món Này Thay Cơm Đường Huyết Tự Ổn Định Hiệu Quả Không Biến Chứng,1104,167000,167290,2024-11-06T03:26:43Z,12M23S,44,2
PoAjmzP4-BA,https://www.youtube.com/watch?v=PoAjmzP4-BA,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết cao có nên ăn cua hay không? | Báo Lao Động,5,984000,145,2025-01-17T19:08:08Z,55S,0,2
pdwu1yqr9x4,https://www.youtube.com/watch?v=pdwu1yqr9x4,UClCIr_jlmSrLy5Ip6TjBLrg,Thành Hải Đường,Personal,"7 thực phẩm có chỉ số đường huyết thấp, tốt cho người bị tiểu đường và đang muốn giảm cân. #shors",147,2000,8709,2023-07-03T11:30:20Z,1M,0,2
i__oX6Eozvk,https://www.youtube.com/watch?v=i__oX6Eozvk,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Món canh thanh mát giúp người có đường huyết cao dễ ăn trong mùa nắng nóng | Báo Lao Động,1,984000,70,2025-08-05T01:00:45Z,54S,0,2
0XMOvQLjbpw,https://www.youtube.com/watch?v=0XMOvQLjbpw,UCqUq3qU5j-BnfcWcs9_UaWQ,Báo Phụ Nữ,Personal,338 - Đo đường huyết bằng đồng hồ đeo tay: Có đáng tin cậy? | Báo Phụ Nữ,1,35600,1072,2025-01-21T01:00:02Z,5M47S,0,2
IyG7YqgoOJM,https://www.youtube.com/watch?v=IyG7YqgoOJM,UCd4zvlNTrEGHXh5Ptjeilqw,Gia Dụng Online,Personal,Các bước đo đường huyết bằng máy Sinocare Safe Accu,48,9900,15287,2023-02-15T03:34:55Z,29S,5,2
OV496Un_2So,https://www.youtube.com/watch?v=OV496Un_2So,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Tập Squat có thể ngăn đường huyết cao | Báo Lao Động,2,984000,60,2025-01-24T08:15:02Z,59S,0,2
nSo_L098ujs,https://www.youtube.com/watch?v=nSo_L098ujs,UCWPwkxEJwTtKf85HufBudNA,Kiến Mỹ Hương,Personal,Đường huyết sau ăn bao nhiêu là an toàn #tieuduong #daithaoduong #khanginsulin #roiloanchuyenhoa,20,355,1771,2025-02-05T03:04:44Z,1M27S,2,2
_utLdzi4NzQ,https://www.youtube.com/watch?v=_utLdzi4NzQ,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,"3 loại hạt bổ sung canxi cho xương, ngăn đường huyết cao | Báo Lao Động",3,984000,213,2024-10-10T17:46:53Z,1M,0,2
L9uqtFwWfPE,https://www.youtube.com/watch?v=L9uqtFwWfPE,UCrtrffX1CQOKFE6fCB-LrWQ,Dr Phan Quang,Personal,"🔥 GIẢM ĐƯỜNG HUYẾT TỰ NHIÊN: TOP 7 THỰC PHẨM ""VÀNG"" CHO NGƯỜI TIỂU ĐƯỜNG | Dr Phan Quang",1731,55800,99250,2025-04-22T04:00:33Z,16M32S,97,2
W3h5oqHPJgU,https://www.youtube.com/watch?v=W3h5oqHPJgU,UCZu-Sb6hPE-9m1A365R_MnQ,Abbott Nutrition Vietnam,Personal,"Ổn định đường huyết, làm chủ thành công! | Glucerna Việt Nam",10,135000,487179,2019-11-19T05:14:53Z,12S,0,2
4ieeYXjGJds,https://www.youtube.com/watch?v=4ieeYXjGJds,UCfE75qR_7k3jaTjNSuzHsMw,Đông y Thọ Xuân Đường,Personal,HUYẾT ÁP CAO Nên Ăn gì? Kiêng gì? | Thọ Xuân Đường,122,2940,10732,2021-04-14T17:00:02Z,42S,1,2
CnvvVxTz1V4,https://www.youtube.com/watch?v=CnvvVxTz1V4,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người có đường huyết cao cần chú ý gì khi chọn đồ uống?| Báo Lao Động,0,984000,159,2024-12-04T08:06:31Z,55S,0,2
Xa9zJQ2fIM4,https://www.youtube.com/watch?v=Xa9zJQ2fIM4,UCrT44m-cuvbc2le-mwm3kwg,Nguyen Nhan,Personal,#deatima đường huyết cao k còn là nỗi lo 😍,0,3,5,2025-07-24T05:36:37Z,1M27S,0,2
gHvjiK2T2tg,https://www.youtube.com/watch?v=gHvjiK2T2tg,UC-HwdvYPyolekNxsjZPq3Nw,Triết Lý Cổ Nhân,Personal,4 loại rau khiến đường huyết tăng vọt – Người tiểu đường nên tránh xa!,520,54900,45761,2025-05-20T13:01:18Z,21M1S,55,2
gTLt3Xxft9E,https://www.youtube.com/watch?v=gTLt3Xxft9E,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Mách bạn loại quả giúp kiểm soát đường huyết tự nhiên tại nhà | Báo Lao Động,0,984000,59,2025-07-17T00:00:44Z,59S,0,2
8MpKhkynLQY,https://www.youtube.com/watch?v=8MpKhkynLQY,UCWDoJeY4ZjTpEeWtw2R04QA,Tuấn Thầy Thuốc,Personal,Bài tập giúp hạ đường huyết cho cô chú bị bệnh tiểu đường rất hiệu quả | Tuấn Thầy Thuốc,467,164000,173521,2025-07-26T01:00:06Z,13S,4,2
D--kvLoLcRM,https://www.youtube.com/watch?v=D--kvLoLcRM,UC53HefkfUUHpk_cmOFYHAoA,Kiểm soát bệnh tiểu đường,Personal,5 loại rau TỆ NHẤT khiến đường huyết tăng vọt! Người tiểu đường cần tránh ngay!,28,3030,3241,2025-06-24T11:00:17Z,11M17S,8,2
Y0-dV09_OeI,https://www.youtube.com/watch?v=Y0-dV09_OeI,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Người đường huyết cao có ăn được bánh cuốn không? | Báo Lao Động,34,984000,636,2024-11-26T15:42:09Z,53S,0,2
JBU2uz2mU60,https://www.youtube.com/watch?v=JBU2uz2mU60,UCr8i-5AIxdiJbI0HdGdUzIA,Báo Lao Động,Personal,Đường huyết tăng cao nên tránh những loại thực phẩm nào? | Báo Lao Động,6,984000,1512,2024-07-29T06:30:05Z,1M4S,0,2
XQDg7ZTCREk,https://www.youtube.com/watch?v=XQDg7ZTCREk,UCbIwYT7W7PVv7dbk24pRg6g,Sữa non thảo dược Mamigo,Personal,Cách hạ đường huyết tức thì (phần 1) #Mamigo #sữa_non_thảo_dược #sức_khoẻ #tiểu_đường,55,494,3730,2023-04-07T06:30:14Z,56S,0,2
